data;mes;lancamento;categoria;tipo; valor ;fonte;conta_final; pilar_tribalance
2025-02-01;FEVEREIRO;IFD 47 370 265 ROBSON  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 15,93 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;IFD 47 370 265 ROBSON  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 15,93 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;57041924 LUZEMILCA DOS JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 15,80 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 15,80 ;Santander;Corrente;ESSENCIAIS
2025-04-01;ABRIL;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 15,53 ;Santander;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 15,17 ;Santander;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 15,17 ;Santander;Corrente;ESSENCIAIS
2025-06-01;JUNHO;SUPERMERCADO LIMPEZA   JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 15,15 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;PANIFICADORA ELDORADO  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 15,13 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;SUSHI HOUSE PICUI;ALIMENTAÇÃO;DESPESA;-R$ 15,00 ;Santander;Corrente;ESSENCIAIS
2025-05-01;MAIO;PG  TON ELIZEU VARIE   CONDE         BRA;ALIMENTAÇÃO;DESPESA;-R$ 15,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;BOX PAI FILHO          JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 15,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;JOAO VERISSIMO DA SIL  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 15,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;WILLAMESOUSA;ALIMENTAÇÃO;DESPESA;-R$ 15,00 ;Santander;Corrente;ESSENCIAIS
2025-05-01;MAIO;ISADORA ESCOSSIA DE A  SANTA RITA    BRA;ALIMENTAÇÃO;DESPESA;-R$ 14,99 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;SUPERMERCADOS SAO JOAO JOAO PESSOA   076;ALIMENTAÇÃO;DESPESA;-R$ 14,83 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;SUPERMERCADOS SAO JOAO JOAO PESSOA   076;ALIMENTAÇÃO;DESPESA;-R$ 14,83 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 14,59 ;Santander;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;SEVERINA ANGELA CAETAN JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 14,34 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;SEVERINA ANGELA CAETAN JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 14,34 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 14,11 ;Santander;Corrente;ESSENCIAIS
2025-07-01;JULHO;CONVENIENCIA;ALIMENTAÇÃO;DESPESA;-R$ 14,00 ;Santander;Corrente;ESSENCIAIS
2025-06-01;JUNHO;QUIOSQUE SILVIA LANCHE JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 14,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;ASSAI ATACADISTA LJ77  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 14,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;MARINALDO BARBOSA DE P;ALIMENTAÇÃO;DESPESA;-R$ 14,00 ;Santander;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;PANIFICADORA ELDORADO  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 13,69 ;Inter;Corrente;ESSENCIAIS
2025-10-31;NOVEMBRO;INGA VINHOS FINOS;ALIMENTAÇÃO;DESPESA;-R$ 13,64 ; Caixa ;Corrente;ESSENCIAIS
2025-07-01;JULHO;PANIFICADORA ELDORADO  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 13,50 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;DANIEL FRUTAS          JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 13,00 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;TAPIOCARIA DO IRMAO FI;ALIMENTAÇÃO;DESPESA;-R$ 13,00 ;Santander;Corrente;ESSENCIAIS
2025-07-01;JULHO;ELIANE AUGUSTO         JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 13,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;MP *ESPETTOSTITO;ALIMENTAÇÃO;DESPESA;-R$ 13,00 ;Santander;Corrente;ESSENCIAIS
2025-04-01;ABRIL;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;IFD IFOOD CLUB         OSASCO        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-05-01;MAIO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-10-18;NOVEMBRO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,90 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 12,51 ;Santander;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PG *TON ELI SOMBRINH;ALIMENTAÇÃO;DESPESA;-R$ 12,00 ;Santander;Corrente;ESSENCIAIS
2025-07-01;JULHO;39928925GUSTAVO;ALIMENTAÇÃO;DESPESA;-R$ 12,00 ;Santander;Corrente;ESSENCIAIS
2025-07-01;JULHO;SH LANCHES             JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;VITORIAVERDUR;ALIMENTAÇÃO;DESPESA;-R$ 12,00 ;Santander;Corrente;ESSENCIAIS
2025-10-22;NOVEMBRO;ALBERTODASILVAALV      PEDRAS DE FOG BRA;ALIMENTAÇÃO;DESPESA;-R$ 12,00 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;PANIFICADORA ELDORADO  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 11,87 ;Inter;Corrente;ESSENCIAIS
2025-05-01;MAIO;PANIFICADORA PANDELLY  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 11,84 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;SUPERMERCADOS SAO JOAO JOAO PESSOA   076;ALIMENTAÇÃO;DESPESA;-R$ 11,08 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;GALEGA DA TAPIOCA      JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 11,00 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;JoacyAntonioDe         JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 11,00 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;SUSHI HOUSE PICUI;ALIMENTAÇÃO;DESPESA;-R$ 11,00 ;Santander;Corrente;ESSENCIAIS
2025-07-01;JULHO;YURIAMARALCATAO;ALIMENTAÇÃO;DESPESA;-R$ 11,00 ;Santander;Corrente;ESSENCIAIS
2025-10-08;NOVEMBRO;EMPADINHA BARNABE      JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 11,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;MP *SUPVITORIA;ALIMENTAÇÃO;DESPESA;-R$ 10,99 ;Santander;Corrente;ESSENCIAIS
2025-10-20;NOVEMBRO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 10,82 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 10,50 ;Santander;Corrente;ESSENCIAIS
2025-05-01;MAIO;FRUTASEMGERAL          JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,50 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;MP  FRUTAS             OSASCO        BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,50 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;ValdenesLiberato       JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,39 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;ValdenesLiberato       JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,39 ;Inter;Corrente;ESSENCIAIS
2025-05-01;MAIO;ligia taise dos santo  UBERLANDIA    BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,33 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;JG BOLOS E TORTAS CONF JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,00 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;MEEP PA*KRS GESTAO DE;ALIMENTAÇÃO;DESPESA;-R$ 10,00 ;Santander;Corrente;ESSENCIAIS
2025-07-01;JULHO;SACOLAO MIRAMAR        JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;JG BOLOS E TORTAS CONF JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;MP  JOSEFA1969         OSASCO        BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;MP  PARKAMERICAN       Joo Pessoa    BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;COZINHA DA VOVO        JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;JAMPIOCA               Joo Pessoa    BRA;ALIMENTAÇÃO;DESPESA;-R$ 10,00 ;Inter;Corrente;ESSENCIAIS
2025-11-02;NOVEMBRO;SORV MILK;ALIMENTAÇÃO;DESPESA;-R$ 10,00 ;Santander;Corrente;ESSENCIAIS
2025-10-31;NOVEMBRO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 9,50 ; Caixa ;Corrente;ESSENCIAIS
2025-11-02;NOVEMBRO;MP *PANIFICADORAE;ALIMENTAÇÃO;DESPESA;-R$ 9,49 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;CONFEITARIA AMOR ART   JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 9,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;ESPIRAL                JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 9,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;CONVENIENCIA;ALIMENTAÇÃO;DESPESA;-R$ 9,00 ;Santander;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;QUICKMOBISOLUCOES;ALIMENTAÇÃO;DESPESA;-R$ 9,00 ;Santander;Corrente;ESSENCIAIS
2025-07-01;JULHO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,97 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;PANIFICADORA ELDORADO  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,65 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;ZeneideDosSantos       BAYEUX        BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,60 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;PANIFICADORA ELDORADO  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,57 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;JS DA MACAXEIRA E BATA JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,50 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;SUPERMERCADO MIRAMAR   JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,45 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;PANDELLY               JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,28 ;Inter;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;VIVENDA A GRANEL       JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,06 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;MP  ELIZEUSILVA        OSASCO        BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;VL6 GELATO LTDA        JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 8,00 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 7,98 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;IFD IFOOD CLUB         Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 7,98 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;EPITACIO PESSOA DRIVE  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 7,90 ;Inter;Corrente;ESSENCIAIS
2025-01-01;JANEIRO;EPITACIO PESSOA DRIVE  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 7,90 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;SUBWAY;ALIMENTAÇÃO;DESPESA;-R$ 7,50 ;Santander;Corrente;ESSENCIAIS
2025-05-01;MAIO;ATACAREJO FORROCK      CABEDELO      BRA;ALIMENTAÇÃO;DESPESA;-R$ 7,36 ;Inter;Corrente;ESSENCIAIS
2025-05-01;MAIO;PANIFICADORA ELDORADO  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 7,27 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;YURIAMARALCATAO;ALIMENTAÇÃO;DESPESA;-R$ 7,00 ;Santander;Corrente;ESSENCIAIS
2025-03-01;MARÇO;MUNDO DOS PASTEIS;ALIMENTAÇÃO;DESPESA;-R$ 7,00 ;Santander;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;JacquelineDos          JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 7,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;GALEGA DA TAPIOCA;ALIMENTAÇÃO;DESPESA;-R$ 7,00 ;Santander;Corrente;ESSENCIAIS
2025-10-22;NOVEMBRO;GALEGA DA TAPIOCA      JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 7,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;PANIFICADORA ELDORADO  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 6,80 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;ASSAI ATACADISTA LJ77  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 6,50 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;GALEGA DA TAPIOCA      JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 6,00 ;Inter;Corrente;ESSENCIAIS
2025-05-01;MAIO;GALEGA DA TAPIOCA      JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 6,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;YURIAMARALCATAO;ALIMENTAÇÃO;DESPESA;-R$ 6,00 ;Santander;Corrente;ESSENCIAIS
2025-03-01;MARÇO;ROBERTA                JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 6,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;REGINALDO HORTIFRUTI;ALIMENTAÇÃO;DESPESA;-R$ 6,00 ;Santander;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;ALFREDO BENEVIDES BARR JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 6,00 ;Inter;Corrente;ESSENCIAIS
2025-10-09;NOVEMBRO;MP  JAMPIOCA           Joo Pessoa    BRA;ALIMENTAÇÃO;DESPESA;-R$ 6,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;PANIFICADORA PANDELLY  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,96 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;REDE DA ECONOMIA       JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,79 ;Inter;Corrente;ESSENCIAIS
2025-10-09;NOVEMBRO;PDV CANTINHO DAS ARTES JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,70 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;REGINALDO HORTIFRUTI   JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,50 ;Inter;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;PANIFICADORA ELDORADO;ALIMENTAÇÃO;DESPESA;-R$ 5,33 ;Santander;Corrente;ESSENCIAIS
2025-08-01;AGOSTO;SUPERMERCADO MIRAMAR   JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,30 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;LUCAS GALETO           JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,20 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;GIRLENENASCIM          Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;JANAYNEGUIMARAESD      SANTA RITA    BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,00 ;Inter;Corrente;ESSENCIAIS
2025-05-01;MAIO;ALE PESSOA TORTAS      JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;MP  ELIZEUSILVA        Osasco        BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,00 ;Inter;Corrente;ESSENCIAIS
2025-09-01;SETEMBRO;NOBREGA E CABRAL SERVI JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 5,00 ;Inter;Corrente;ESSENCIAIS
2025-04-01;ABRIL;EXTREMO ORIENTAL DELIV;ALIMENTAÇÃO;DESPESA;-R$ 4,50 ;Santander;Corrente;ESSENCIAIS
2025-02-01;FEVEREIRO;FABRICA DE CHOCOLATE;ALIMENTAÇÃO;DESPESA;-R$ 4,00 ;Santander;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;PEDRO FRUTAS           JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 4,00 ;Inter;Corrente;ESSENCIAIS
2025-10-01;OUTUBRO;CONFEITARIA AMOR ART   JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 4,00 ;Inter;Corrente;ESSENCIAIS
2025-07-01;JULHO;MANGAIO                JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 3,00 ;Inter;Corrente;ESSENCIAIS
2025-03-01;MARÇO;RAPATACHO;ALIMENTAÇÃO;DESPESA;-R$ 3,00 ;Santander;Corrente;ESSENCIAIS
2025-10-07;NOVEMBRO;EFOOD LANCHONETE CAFE  JOAO PESSOA   BRA;ALIMENTAÇÃO;DESPESA;-R$ 3,00 ;Inter;Corrente;ESSENCIAIS
2025-06-01;JUNHO;JOSE ARMANDO PORTO;ALIMENTAÇÃO;DESPESA;-R$ 1,50 ;Santander;Corrente;ESSENCIAIS
2025-05-01;MAIO;JOSE ARMANDO PORTO;ALIMENTAÇÃO;DESPESA;-R$ 1,50 ;Santander;Corrente;ESSENCIAIS
2025-06-23;NOVEMBRO;MOVIDA RAC JOEP;ALUGUEL CARRO;DESPESA;-R$ 104,58 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GLOBO Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 144,00 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;OPENAI  CHATGPT SUBSCR SAN FRANCISCO CA;ASSINATURA;DESPESA;-R$ 118,68 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;Google ChatGPT         SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 95,99 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;Google ChatGPT         SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 95,99 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;Google ChatGPT         SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 95,99 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;Google ChatGPT         SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 95,99 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-09;NOVEMBRO;Google ChatGPT         SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 95,99 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;AMAZON MARKETPLACE;ASSINATURA;DESPESA;-R$ 68,96 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;MCAFEE CS3626          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 49,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-01-01;JANEIRO;MCAFEE CS3626          SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 49,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;Globo Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 36,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;Globo Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 36,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-06;NOVEMBRO;CRED PARC LOJ PARCELA;ASSINATURA;DESPESA;-R$ 36,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-06;NOVEMBRO;Globo Combo            RIO DE JANEIR BRA;ASSINATURA;DESPESA;-R$ 36,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-10-27;NOVEMBRO;AMAZON BR;ASSINATURA;DESPESA;-R$ 33,63 ;Inter;Corrente;ESSENCIAIS
2025-10-25;NOVEMBRO;Globo Premiere;ASSINATURA;DESPESA;-R$ 29,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
2025-08-01;AGOSTO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 26,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-07-01;JULHO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 26,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 26,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-10-01;OUTUBRO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 26,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-09-01;SETEMBRO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 26,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 24,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 24,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-02-01;FEVEREIRO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 24,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-01-01;JANEIRO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 24,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-01-01;JANEIRO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 24,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-06-01;JUNHO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 24,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-05-01;MAIO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 24,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-03-01;MARÇO;GOOGLE YOUTUBEPREMIUM;ASSINATURA;DESPESA;-R$ 24,90 ;Santander;Corrente;QUALIDADE_DE_VIDA
2025-04-01;ABRIL;Amazon Prime Canais    SAO PAULO     BRA;ASSINATURA;DESPESA;-R$ 21,90 ;Inter;Corrente;QUALIDADE_DE_VIDA
